window,long_thr,short_thr,train_start,test_start,test_end,n_factors,sharpe,mdd,winrate,n_trades,n_bars
3,0.7,0.45,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.3110750766752048,-0.08740983774565192,0.21368715083798884,3,716
3,0.7,0.4,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.1965412211302837,-0.08789315052276248,0.164804469273743,2,716
3,0.7,0.35,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.0274596492386183,-0.06444066276403104,0.10335195530726257,2,716
3,0.7,0.3,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,0.8755051770050788,-0.07573555015651978,0.07960893854748603,0,716
3,0.7,0.25,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,0.6948364983545319,-0.08054298431676044,0.0670391061452514,0,716
3,0.75,0.45,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.490585103481567,-0.06427381372972207,0.18156424581005587,0,716
3,0.75,0.4,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.3921767736107697,-0.05821263261525811,0.13268156424581007,0,716
3,0.75,0.35,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.3053151372162843,-0.034760144856526676,0.0712290502793296,0,716
3,0.75,0.3,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,1.1557702879165175,-0.03671591689674436,0.04748603351955307,0,716
3,0.75,0.25,2024-03-31 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-07-28 23:00:00+00:00,49,0.9669169810360576,-0.04204521614993184,0.034916201117318434,0,716
4,0.55,0.45,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.3742217589422134,-0.10840133754919457,0.40555555555555556,39,720
4,0.55,0.4,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.2165037709607915,-0.11435336150433728,0.36527777777777776,22,720
4,0.55,0.35,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.7800353942736576,-0.11342246587301608,0.3333333333333333,11,720
4,0.55,0.3,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.7435440556651777,-0.12791557104301166,0.31527777777777777,6,720
4,0.55,0.25,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.5677360324116406,-0.12737602092173816,0.2972222222222222,1,720
4,0.6,0.45,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.6857029321054915,-0.11389030088484275,0.3236111111111111,26,720
4,0.6,0.4,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.5030627742445528,-0.10187584746011291,0.2833333333333333,14,720
4,0.6,0.35,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.0326184230062487,-0.11350084197249977,0.2513888888888889,6,720
4,0.6,0.3,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.985476729842064,-0.11415427344036921,0.23333333333333334,3,720
4,0.6,0.25,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.7791788515300715,-0.11599645063741071,0.2152777777777778,1,720
4,0.65,0.45,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.532605866874187,-0.10055841699193713,0.23194444444444445,13,720
4,0.65,0.4,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,1.30463594082074,-0.09227093992006785,0.19166666666666668,6,720
4,0.65,0.35,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.75103193516458,-0.09647677808120192,0.1597222222222222,3,720
4,0.65,0.3,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.6897478226394321,-0.11034487450662112,0.14166666666666666,1,720
4,0.65,0.25,2024-04-30 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-08-27 23:00:00+00:00,49,0.45146131852655064,-0.10980532438534762,0.12361111111111112,0,720
